id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
127762,Liudmyla Oleksandrivna Vypyrailo,F,25.0,154.0,55.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,
127775,Isaac Atish Wa-El,M,,,,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,
127779,Kaoru Wabiko,M,26.0,158.0,60.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,
127782,Alois Wacha,M,23.0,,,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",
127783,Przemysaw Marian Wacha,M,23.0,181.0,81.0,Poland,POL,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Singles,
127790,Herbert Wachter,M,31.0,171.0,66.0,Austria,AUT,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
127796,Josef Wackerle,M,52.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
127801,Patrick Rafael Wackstrm,M,25.0,185.0,76.5,Finland,FIN,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",
127815,Sonia Carol Waddell (Scown-),F,27.0,176.0,66.0,New Zealand,NZL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,
127875,"Barbara Aileen Wagner (-Grogan, -Hofman)",F,17.0,,,Canada-2,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,
127886,Hans Wagner,M,33.0,,,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,
127889,Helmut Wagner,M,23.0,185.0,85.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
127894,Bruno Julius Wagner,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
127894,Bruno Julius Wagner,M,23.0,185.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Shot Put,
127927,"Donald Douglas ""Don"" Wagstaff",M,26.0,170.0,68.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Springboard,
127955,Karl Wahlmller,M,22.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,Silver
127960,Kauko Wilhelm Wahlsten,M,28.0,175.0,72.0,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Bronze
127974,Abdul Aziz Wains,M,28.0,162.0,60.0,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
127979,Srgio Waismann,M,17.0,185.0,70.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
127987,Jadwiga Wajs-Marcinkiewicz (-Grtkiewicz),F,36.0,166.0,72.0,Poland,POL,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Discus Throw,
128022,Tadeusz Walasek,M,20.0,176.0,76.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Welterweight,
128024,Chris Meke Walasi,M,32.0,170.0,70.0,Solomon Islands,SOL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,
128029,Achim Walcher,M,34.0,187.0,77.0,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
128046,Donald Bartram Waldhaus,M,29.0,180.0,,United States,USA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",
128051,Jan-Ove Waldner,M,38.0,179.0,76.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,
128053,Carolyn Jane Waldo,F,23.0,170.0,56.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,Gold
128064,"Andrew T. ""Alec"" Wales",M,,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,
128094,David Secker Walker,M,16.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Pairs,
128121,Mabel Elizabeth Walker (-Thornton),F,19.0,155.0,53.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,
128146,Mariusz Walkowiak,M,21.0,188.0,85.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",
128149,Kristen Wall,F,24.0,180.0,75.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,
128165,"Kenneth Maxwell ""Ken"" Wallace",M,28.0,190.0,90.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",
128172,Stephenson Antonio Wallace,M,17.0,170.0,64.0,Saint Vincent and the Grenadines,VIN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,
128212,Urbain Edmond Alfred Charles Wallet,M,28.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,
128237,Heinrich Wallner,M,30.0,174.0,64.0,Austria,AUT,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
128263,Chavaughn Camarley Walsh,M,28.0,180.0,66.0,Antigua and Barbuda,ANT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,
128291,Francis Joseph Walter,M,26.0,168.0,,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
128302,Josef Walter,M,34.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,
128339,Anne Walton,F,16.0,172.0,66.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,
128405,Wang Beixing,F,20.0,174.0,66.0,China,CHN,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's 500 metres,
128417,Wang Chengxiang,M,20.0,183.0,78.0,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Individual Medley,
128426,Wang Chunli,F,22.0,165.0,53.0,China,CHN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,
128449,Wang Guizhen,F,23.0,,,China,CHN,1984 Winter,1984,Winter,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,
128452,Wang Haibin,M,30.0,185.0,83.0,China,CHN,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",
128460,Wang He,M,19.0,190.0,100.0,China,CHN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Men's Two Person Keelboat,
128485,Wang Jinfen,F,24.0,,,China,CHN,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
128503,Wang Lei,M,27.0,190.0,108.0,China,CHN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",
128514,Wang Lina,F,18.0,181.0,75.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Silver
128556,Wang Shian-Ming,M,24.0,160.0,52.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
128556,Wang Shian-Ming,M,24.0,160.0,52.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,
128556,Wang Shian-Ming,M,24.0,160.0,52.0,Chinese Taipei,TPE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Rings,
128562,Wang Shipeng,M,29.0,196.0,93.0,China,CHN,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,
128565,Wang Shun,M,18.0,191.0,74.0,China,CHN,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,
128599,Wang Xiaoyan,F,33.0,171.0,65.0,China,CHN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,
128604,Wang Xin,F,26.0,166.0,55.0,China,CHN,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Singles,
128619,Wang Yan,F,17.0,,,China,CHN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
128621,Yang Wang,M,21.0,183.0,73.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,
128626,Wang Yifu,M,39.0,174.0,85.0,China,CHN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver
128629,Wang Ying,M,24.0,185.0,84.0,China,CHN,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",
128634,Wang Yiwu,M,20.0,178.0,70.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Breaststroke,
128655,Wang Zhonghua,M,27.0,180.0,70.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Skeet,
128666,Roger Rezs Wani,M,20.0,,,Hungary,HUN,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,
128669,Doris Wanjala-Wefwafwa,F,33.0,170.0,72.0,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,
128682,Samson Sabit Wanni,M,,156.0,56.0,Sudan,SUD,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Bantamweight,
128703,Ralph Warburton,M,23.0,173.0,73.0,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,
128711,Darren Thomas Ward,M,23.0,187.0,83.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
128725,Natalie Anne Ward,F,24.0,168.0,64.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
128744,Kusuma Wardhani,F,24.0,153.0,48.0,Indonesia,INA,1988 Summer,1988,Summer,Seoul,Archery,Archery Women's Individual,
128747,"John Caldwell ""Jack"" Wardrop",M,20.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
128752,Georges Camille Warenhorst,M,38.0,,,Freia-5,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,
128757,Jeremy Matthew Wariner,M,24.0,188.0,71.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
128759,Stefan Warkalla,M,31.0,194.0,81.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed One Person Dinghy,
128776,Justyn Paris Ashby Warner,M,25.0,177.0,79.0,Canada,CAN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,
128780,Chiel Mathijs Warners,M,26.0,194.0,84.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Decathlon,
128802,Jane Warrilow,F,18.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
128806,Ahmed Ibrahim Hashim Warsama,M,33.0,182.0,62.0,Qatar,QAT,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",
128809,Georg Warsow,M,34.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Individual",
128814,Sjoerd Wartena,M,25.0,189.0,76.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,
128829,Annemarie Waser,F,20.0,,,Switzerland,SUI,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Downhill,
128850,Dieter Waskow,M,23.0,168.0,55.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Springboard,
128870,Daniel Waszkiewicz,M,23.0,191.0,86.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,
128873,Yoshito Watabe,M,22.0,170.0,58.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,
128903,Takahiro Watanabe,M,22.0,185.0,75.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,
128905,Tatsuo Watanabe,M,23.0,165.0,66.0,Japan,JPN,1952 Winter,1952,Winter,Oslo,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
128918,Peter Graham Waterfield,M,31.0,167.0,65.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,
128943,Joanne Watmore,F,29.0,179.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
128947,Aimee Watson,F,26.0,169.0,60.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
128949,"Alexander James ""Alex"" Watson",M,34.0,180.0,72.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,
128956,Callum Watson,M,24.0,180.0,66.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
128991,"Robert McDonald ""Bob"" Watt",M,24.0,,,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
128993,"Kathryn Anne ""Kathy"" Watt",F,31.0,159.0,49.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Road Race, Individual",
129008,Elliot John Watters,M,29.0,177.0,68.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",
129024,Winston Alexander Watts,M,26.0,182.0,107.0,Jamaica,JAM,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,
129043,Henryk Wawrowski,M,26.0,171.0,80.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Silver
129045,Murray Waxman,M,23.0,184.0,70.0,Canada,CAN,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
129047,"Helen E. ""Penny"" Way-Wilson",F,30.0,170.0,58.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Windsurfer,
129079,Diana Elizabeth Weavers (-Te Awa),F,29.0,180.0,68.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
129124,Franz Weber,M,23.0,,,Austria,AUT,1912 Summer,1912,Summer,Stockholm,Football,Football Men's Football,
129139,"Judith ""Jutta"" Weber (-Meeuw)",F,22.0,169.0,55.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Freestyle,
129150,Peter Weber,M,25.0,161.0,60.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,
129150,Peter Weber,M,29.0,161.0,60.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,
129151,"Raymond ""Randy"" Weber",M,16.0,180.0,68.0,United States,USA,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
129170,"Robert David ""Bob"" Webster",M,21.0,175.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Diving,Diving Men's Platform,Gold
129190,Helmut Wechselberger,M,30.0,180.0,71.0,Austria,AUT,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,
129196,Andreas Wecker,M,18.0,160.0,62.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
129199,Johan Verner Weckman,M,23.0,178.0,87.5,Finland,FIN,1906 Summer,1906,Summer,Athina,Wrestling,"Wrestling Men's All-Around, Greco-Roman",Silver
129223,George G. Weedon,M,32.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,
129223,George G. Weedon,M,32.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
129260,Axel Henry Wegner,M,29.0,179.0,90.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Skeet,
129261,Erwin Wegner,M,27.0,191.0,80.0,Germany,GER,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 110 metres Hurdles,
129271,Paul Joseph Heinrich Wehner,M,55.0,,,Germany,GER,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
129275,Hans Wehrli-Frei,M,25.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,
129285,Wei Haiying,F,25.0,165.0,53.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
129291,Wei Qiang,F,24.0,170.0,65.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
129296,Wei Yili,F,26.0,175.0,68.0,China-2,CHN,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,Bronze
129299,Peter Weibel,M,25.0,174.0,69.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,
129302,Andrew Weibrecht,M,24.0,170.0,86.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,
129312,Gnther Weidlinger,M,26.0,169.0,54.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 5,000 metres",
129341,U Zaw Weik,M,25.0,,,India,IND,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Middleweight,
129362,"Desiderius ""Dezs"" Wein (Boros)",M,23.0,,,Hungary,HUN,1896 Summer,1896,Summer,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,
129367,Marianne Weins,F,21.0,167.0,55.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Platform,
129370,"Wendy Weinberg (-Farber, -Weil)",F,18.0,168.0,57.0,United States,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 800 metres Freestyle,Bronze
129376,Andr Weingand,M,33.0,,,France,FRA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Rings,
129376,Andr Weingand,M,37.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,
129376,Andr Weingand,M,37.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,
129408,Krystal Weir,F,23.0,168.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Three Person Keelboat,
129408,Krystal Weir,F,27.0,168.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Women's One Person Dinghy,
129419,"Heinrich ""Heinz"" Weis",M,33.0,193.0,120.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,
129420,Hermann Wei,M,18.0,,,Austria,AUT,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,
129448,Paula Jo Weishoff (-Hanold),F,30.0,185.0,75.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
129469,"Peter Johann ""Johnny"" Weissmuller",M,19.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,Gold
129487,Stuart Welch,M,22.0,195.0,86.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
129496,Mark Rhys Weldon,M,24.0,,,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
129500,Niklas Wellen,M,21.0,185.0,77.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
129505,Gabriele Weller,F,16.0,150.0,38.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,
129508,Ronny Weller,M,23.0,183.0,130.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Gold
129516,Brian P. Wellman,M,24.0,175.0,72.0,Bermuda,BER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,
129520,Dieter Wellmann,M,21.0,182.0,72.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",
129531,"John Norman ""Jack"" Wells",M,25.0,,,South Africa,RSA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,
129531,"John Norman ""Jack"" Wells",M,30.0,,,South Africa,RSA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,
129632,Georges Wengler,M,29.0,,,Luxembourg,LUX,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Floor Exercise,
129635,Jnos Wenk (Venk),M,18.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,
129640,"Egbert Rolf ""Erben"" Wennemars",M,26.0,182.0,80.0,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",
129642,Charles Sven Otto Wennergren,M,35.0,,,Sweden-1,SWE,1924 Summer,1924,Summer,Paris,Tennis,Tennis Mixed Doubles,
129688,Albert Karl Werkmller,M,20.0,,,Germany,GER,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres,
129694,"Wallace Jerold ""Buddy"" Werner",M,27.0,170.0,78.0,United States,USA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,
129703,Helge Werner,M,28.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",
129740,Andr Weels,M,22.0,196.0,84.0,Germany,GER,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",
129763,Allen Tarwater West,M,31.0,,,United States-3,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Bronze
129774,"Leslie George ""Les"" West",M,24.0,178.0,70.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",
129778,Sommer Violet West,F,22.0,172.0,68.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,
129818,Carl Oscar Westergren,M,24.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
129818,Carl Oscar Westergren,M,32.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",
129821,Malin Westerheim,F,18.0,180.0,75.0,Norway,NOR,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
129840,Eva-Karin Maria Westin (-Sjmling),F,21.0,174.0,72.0,Sweden,SWE,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
129840,Eva-Karin Maria Westin (-Sjmling),F,25.0,174.0,72.0,Sweden,SWE,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,
129858,Harry L. Weston,M,,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
129868,Hanna Linnea Ingegerd Westrin,F,16.0,168.0,64.0,Sweden,SWE,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,
129904,Ulrike Weyh,F,15.0,158.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
129904,Ulrike Weyh,F,15.0,158.0,43.0,West Germany,FRG,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
129931,Frank Angell Wheaton,M,27.0,,,United States-5,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,
129932,Simon Wheeldon,M,31.0,183.0,84.0,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,
129938,George Edward Wheeler,M,21.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,
129947,Tracey Wheeler,F,32.0,180.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,
